temp_norm,rh_norm,co2_norm,soil_norm,ph_norm,ec_norm,par_norm,timestamp
-1.1676503162924028,-1.3143109933283825,2.634077717229779,-1.3915595458753955,9.88103805671087,-1.1200954105858558,-0.05182567761923733,1765734429
-1.1676503162924028,-1.3152880354581888,2.6371650886118396,-1.3996149553543307,9.817243293840486,-1.1200954105858558,-0.04719151419695949,1765734430
-1.1676503162924028,-1.3152880354581888,2.6371650886118396,-1.3996149553543307,9.817243293840486,-1.1200954105858558,-0.04719151419695949,1765734430
-1.1676503162924028,-1.3143109933283825,2.634077717229779,-1.3915595458753955,9.88103805671087,-1.1200954105858558,-0.05182567761923733,1765734430
-1.1676503162924028,-1.3152880354581888,2.6371650886118396,-1.3996149553543307,9.817243293840486,-1.1200954105858558,-0.04719151419695949,1765734431
-1.1729101997114588,-1.3152880354581888,2.64052894101319,-1.395587250614863,10.008627582451641,-1.1200954105858558,-0.050898844934781494,1765734431
-1.1729101997114588,-1.3152880354581888,2.64052894101319,-1.395587250614863,10.008627582451641,-1.1200954105858558,-0.050898844934781494,1765734431
-1.1729101997114588,-1.3152880354581888,2.64052894101319,-1.395587250614863,10.008627582451641,-1.1200954105858558,-0.050898844934781494,1765734437
-1.1729101997114588,-1.3182191618476085,2.6500214560087803,-1.382161568149971,10.327601396803578,-1.1200954105858558,-0.04163051809022845,1765734438
-1.1729101997114588,-1.3182191618476085,2.6500214560087803,-1.382161568149971,10.327601396803578,-1.1200954105858558,-0.04163051809022845,1765734438
-1.1729101997114588,-1.3182191618476085,2.6500214560087803,-1.382161568149971,10.327601396803578,-1.1200954105858558,-0.04163051809022845,1765734438
-1.1676503162924028,-1.3172421197178015,2.6501596965184255,-1.3942446823683738,10.327601396803578,-1.1200954105858558,-0.04441101614359331,1765734438
-1.1676503162924028,-1.3172421197178015,2.6501596965184255,-1.3942446823683738,10.327601396803578,-1.1200954105858558,-0.04441101614359331,1765734438
-1.1676503162924028,-1.3172421197178015,2.6501596965184255,-1.3942446823683738,10.327601396803578,-1.1200954105858558,-0.04441101614359331,1765734438
-1.1729101997114588,-1.3172421197178015,2.6479939285339946,-1.3929021141218845,10.136217108192422,-1.1200954105858558,-0.04904517956587115,1765734438
-1.1729101997114588,-1.3162650775879952,2.6441692744338288,-1.3942446823683738,10.200011871062808,-1.1200954105858558,-0.04626468151250497,1765734438
-1.1729101997114588,-1.3162650775879952,2.6441692744338288,-1.3942446823683738,10.200011871062808,-1.1200954105858558,-0.04626468151250497,1765734438
-1.1729101997114588,-1.3162650775879952,2.6441692744338288,-1.3942446823683738,10.200011871062808,-1.1200954105858558,-0.04626468151250497,1765734438
-1.1729101997114588,-1.3162650775879952,2.6441692744338288,-1.3942446823683738,10.200011871062808,-1.1200954105858558,-0.04626468151250497,1765734438
-1.1729101997114588,-1.3162650775879952,2.6441692744338288,-1.3942446823683738,10.200011871062808,-1.1200954105858558,-0.04626468151250497,1765734438
-1.1729101997114588,-1.3162650775879952,2.6441692744338288,-1.3942446823683738,10.200011871062808,-1.1200954105858558,-0.04626468151250497,1765734438
-1.1729101997114588,-1.3152880354581888,2.64052894101319,-1.395587250614863,10.008627582451641,-1.1200954105858558,-0.050898844934781494,1765734438
-1.1676503162924028,-1.3182191618476085,2.649791055159373,-1.335171679522848,10.136217108192422,-1.1200954105858558,-0.04070368540577261,1765734440
-1.1676503162924028,-1.3182191618476085,2.649791055159373,-1.335171679522848,10.136217108192422,-1.1200954105858558,-0.04070368540577261,1765734440
-1.1729101997114588,-1.3182191618476085,2.6500214560087803,-1.382161568149971,10.327601396803578,-1.1200954105858558,-0.04163051809022845,1765734440
-1.1676503162924028,-1.3182191618476085,2.649791055159373,-1.335171679522848,10.136217108192422,-1.1200954105858558,-0.04070368540577261,1765734440
-1.1676503162924028,-1.3182191618476085,2.649791055159373,-1.335171679522848,10.136217108192422,-1.1200954105858558,-0.04070368540577261,1765734441
-1.1676503162924028,-1.3182191618476085,2.6497449749894915,-1.3096628828395531,10.136217108192422,-1.1508417861957367,-0.04163051809022845,1765734441
-1.1676503162924028,-1.3182191618476085,2.6497449749894915,-1.3096628828395531,10.136217108192422,-1.1508417861957367,-0.04163051809022845,1765734441
-1.1676503162924028,-1.3182191618476085,2.6497449749894915,-1.3096628828395531,10.136217108192422,-1.1508417861957367,-0.04163051809022845,1765734442
-1.1729101997114588,-1.3182191618476085,2.6478556880243502,-1.296237200374661,9.817243293840486,-1.1200954105858558,-0.04163051809022845,1765734442
-1.1729101997114588,-1.3182191618476085,2.6478556880243502,-1.296237200374661,9.817243293840486,-1.1200954105858558,-0.04163051809022845,1765734443
-1.1676503162924028,-1.319196203977415,2.6490998526111507,-1.2895243591422147,9.88103805671087,-1.1200954105858558,-0.04348418345913879,1765734444
-1.1676503162924028,-1.319196203977415,2.6490998526111507,-1.2895243591422147,9.88103805671087,-1.1200954105858558,-0.04348418345913879,1765734444
-1.1676503162924028,-1.319196203977415,2.6490998526111507,-1.2895243591422147,9.88103805671087,-1.1200954105858558,-0.04348418345913879,1765734444
-1.1729101997114588,-1.319196203977415,2.6519107429739224,-1.2908669273887043,9.88103805671087,-1.1508417861957367,-0.04255735077468296,1765734445
-1.1729101997114588,-1.319196203977415,2.6519107429739224,-1.2908669273887043,9.88103805671087,-1.1508417861957367,-0.04255735077468296,1765734445
-1.1729101997114588,-1.319196203977415,2.6519107429739224,-1.2908669273887043,9.88103805671087,-1.1508417861957367,-0.04255735077468296,1765734445
-1.1729101997114588,-1.319196203977415,2.6542147514679977,-1.296237200374661,9.625859005229332,-1.1200954105858558,-0.03977685272131678,1765734446
-1.1729101997114588,-1.319196203977415,2.6542147514679977,-1.296237200374661,9.625859005229332,-1.1200954105858558,-0.03977685272131678,1765734446
-1.1729101997114588,-1.319196203977415,2.6542147514679977,-1.296237200374661,9.625859005229332,-1.1200954105858558,-0.03977685272131678,1765734446
-1.1729101997114588,-1.319196203977415,2.6542147514679977,-1.296237200374661,9.625859005229332,-1.1200954105858558,-0.03977685272131678,1765734447
-1.1676503162924028,-1.319196203977415,2.653247067900486,-1.3096628828395531,9.817243293840486,-1.1200954105858558,-0.045337848828049136,1765734448
-1.1676503162924028,-1.319196203977415,2.653247067900486,-1.3096628828395531,9.817243293840486,-1.1200954105858558,-0.045337848828049136,1765734448
-1.1676503162924028,-1.319196203977415,2.653247067900486,-1.3096628828395531,9.817243293840486,-1.1200954105858558,-0.045337848828049136,1765734448
-1.1729101997114588,-1.319196203977415,2.650666578387122,-1.3069777463465748,9.88103805671087,-1.1200954105858558,-0.05182567761923733,1765734449
-1.1729101997114588,-1.319196203977415,2.650666578387122,-1.3069777463465748,9.88103805671087,-1.1200954105858558,-0.05182567761923733,1765734449
-1.1729101997114588,-1.319196203977415,2.650666578387122,-1.3069777463465748,9.88103805671087,-1.1200954105858558,-0.05182567761923733,1765734449
-1.1729101997114588,-1.319196203977415,2.648592970742454,-1.2895243591422147,9.689653768099717,-1.1200954105858558,-0.04904517956587115,1765734450
-1.1729101997114588,-1.319196203977415,2.648592970742454,-1.2895243591422147,9.689653768099717,-1.1200954105858558,-0.04904517956587115,1765734450
-1.1729101997114588,-1.319196203977415,2.648592970742454,-1.2895243591422147,9.689653768099717,-1.1200954105858558,-0.04904517956587115,1765734450
-1.1729101997114588,-1.319196203977415,2.648592970742454,-1.2895243591422147,9.689653768099717,-1.1200954105858558,-0.04904517956587115,1765734451
-1.1729101997114588,-1.319196203977415,2.6468880044568386,-1.2935520638816826,9.944832819581256,-1.1200954105858558,-0.0583135064104242,1765734452
-1.1729101997114588,-1.319196203977415,2.6468880044568386,-1.2935520638816826,9.944832819581256,-1.1200954105858558,-0.0583135064104242,1765734452
-1.1729101997114588,-1.319196203977415,2.6468880044568386,-1.2935520638816826,9.944832819581256,-1.1200954105858558,-0.0583135064104242,1765734452
-1.1729101997114588,-1.319196203977415,2.645597759700156,-1.2922094956351933,10.008627582451641,-1.1200954105858558,-0.05738667372596837,1765734453
-1.1729101997114588,-1.319196203977415,2.645597759700156,-1.2922094956351933,10.008627582451641,-1.1200954105858558,-0.05738667372596837,1765734453
-1.1729101997114588,-1.319196203977415,2.645597759700156,-1.2922094956351933,10.008627582451641,-1.1200954105858558,-0.05738667372596837,1765734453
-1.178170083130513,-1.319196203977415,2.644491835623,-1.2935520638816826,9.88103805671087,-1.1200954105858558,-0.06202083714824621,1765734454
-1.178170083130513,-1.319196203977415,2.644491835623,-1.2935520638816826,9.88103805671087,-1.1200954105858558,-0.06202083714824621,1765734454
-1.178170083130513,-1.319196203977415,2.644491835623,-1.2935520638816826,9.88103805671087,-1.1200954105858558,-0.06202083714824621,1765734454
-1.178170083130513,-1.319196203977415,2.644491835623,-1.2935520638816826,9.88103805671087,-1.1200954105858558,-0.06202083714824621,1765734455
-1.178170083130513,-1.319196203977415,2.643662392565133,-1.2989223368676395,10.008627582451641,-1.1200954105858558,-0.0648013352016124,1765734457
-1.178170083130513,-1.319196203977415,2.644491835623,-1.2935520638816826,9.88103805671087,-1.1200954105858558,-0.06202083714824621,1765734457
-1.178170083130513,-1.319196203977415,2.643662392565133,-1.2989223368676395,10.008627582451641,-1.1200954105858558,-0.0648013352016124,1765734457
-1.178170083130513,-1.319196203977415,2.643662392565133,-1.2989223368676395,10.008627582451641,-1.1200954105858558,-0.0648013352016124,1765734457
-1.178170083130513,-1.319196203977415,2.643662392565133,-1.2989223368676395,10.008627582451641,-1.1200954105858558,-0.0648013352016124,1765734458
-1.178170083130513,-1.319196203977415,2.6429711900169095,-1.3230885653044453,10.008627582451641,-1.1200954105858558,-0.0648013352016124,1765734458
-1.178170083130513,-1.319196203977415,2.6429711900169095,-1.3230885653044453,10.008627582451641,-1.1200954105858558,-0.0648013352016124,1765734458
-1.178170083130513,-1.319196203977415,2.6433398313759624,-1.3472547937412511,9.689653768099717,-1.1200954105858558,-0.0583135064104242,1765734459
-1.178170083130513,-1.319196203977415,2.6433398313759624,-1.3472547937412511,9.689653768099717,-1.1200954105858558,-0.0583135064104242,1765734459
-1.178170083130513,-1.319196203977415,2.6433398313759624,-1.3472547937412511,9.689653768099717,-1.1200954105858558,-0.0583135064104242,1765734459
-1.178170083130513,-1.319196203977415,2.644583995962763,-1.357995339713165,9.753448530970102,-1.1200954105858558,-0.050898844934781494,1765734460
-1.178170083130513,-1.319196203977415,2.644583995962763,-1.357995339713165,9.753448530970102,-1.1200954105858558,-0.050898844934781494,1765734460
-1.178170083130513,-1.319196203977415,2.644583995962763,-1.357995339713165,9.753448530970102,-1.1200954105858558,-0.050898844934781494,1765734460
-1.178170083130513,-1.319196203977415,2.645551679530275,-1.3553102032201865,9.689653768099717,-1.1200954105858558,-0.04626468151250497,1765734461
-1.178170083130513,-1.319196203977415,2.645551679530275,-1.3553102032201865,9.689653768099717,-1.1200954105858558,-0.04626468151250497,1765734461
-1.178170083130513,-1.319196203977415,2.645551679530275,-1.3553102032201865,9.689653768099717,-1.1200954105858558,-0.04626468151250497,1765734461
-1.178170083130513,-1.319196203977415,2.641727025430109,-1.3673933174385895,9.434474716618166,-1.1200954105858558,-0.048118346881415315,1765734462
-1.178170083130513,-1.319196203977415,2.641727025430109,-1.3673933174385895,9.434474716618166,-1.1200954105858558,-0.048118346881415315,1765734462
-1.178170083130513,-1.319196203977415,2.641727025430109,-1.3673933174385895,9.434474716618166,-1.1200954105858558,-0.048118346881415315,1765734462
-1.178170083130513,-1.319196203977415,2.641727025430109,-1.3673933174385895,9.434474716618166,-1.1200954105858558,-0.048118346881415315,1765734463
-1.178170083130513,-1.319196203977415,2.641727025430109,-1.3673933174385895,9.434474716618166,-1.1200954105858558,-0.048118346881415315,1765734464
-1.1729101997114588,-1.319196203977415,2.63868573421793,-1.3902169776289062,9.689653768099717,-1.1200954105858558,-0.049972012250325666,1765734464
-1.1729101997114588,-1.319196203977415,2.63868573421793,-1.3902169776289062,9.689653768099717,-1.1200954105858558,-0.049972012250325666,1765734464
-1.1729101997114588,-1.319196203977415,2.63624348521421,-1.3915595458753955,9.753448530970102,-1.1200954105858558,-0.05182567761923733,1765734465
-1.1729101997114588,-1.319196203977415,2.63624348521421,-1.3915595458753955,9.753448530970102,-1.1200954105858558,-0.05182567761923733,1765734465
-1.1729101997114588,-1.319196203977415,2.63624348521421,-1.3915595458753955,9.753448530970102,-1.1200954105858558,-0.05182567761923733,1765734465
-1.1729101997114588,-1.319196203977415,2.6370268481021952,-1.4009575236008198,9.562064242358947,-1.1200954105858558,-0.049972012250325666,1765734466
-1.1729101997114588,-1.319196203977415,2.6370268481021952,-1.4009575236008198,9.562064242358947,-1.1200954105858558,-0.049972012250325666,1765734466
-1.1729101997114588,-1.319196203977415,2.6370268481021952,-1.4009575236008198,9.562064242358947,-1.1200954105858558,-0.049972012250325666,1765734466
-1.1729101997114588,-1.319196203977415,2.6370268481021952,-1.4009575236008198,9.562064242358947,-1.1200954105858558,-0.049972012250325666,1765734467
-1.178170083130513,-1.319196203977415,2.638593573878167,-1.4130406378192226,9.817243293840486,-1.1200954105858558,-0.04719151419695949,1765734468
-1.178170083130513,-1.319196203977415,2.638593573878167,-1.4130406378192226,9.817243293840486,-1.1200954105858558,-0.04719151419695949,1765734468
-1.178170083130513,-1.319196203977415,2.638593573878167,-1.4130406378192226,9.817243293840486,-1.1200954105858558,-0.04719151419695949,1765734469
-1.1729101997114588,-1.319196203977415,2.640759341862597,-1.4170683425586905,9.944832819581256,-1.1200954105858558,-0.045337848828049136,1765734469
-1.1729101997114588,-1.319196203977415,2.640759341862597,-1.4170683425586905,9.944832819581256,-1.1200954105858558,-0.045337848828049136,1765734469
-1.1729101997114588,-1.319196203977415,2.640759341862597,-1.4170683425586905,9.944832819581256,-1.1200954105858558,-0.045337848828049136,1765734469
-1.1729101997114588,-1.319196203977415,2.640759341862597,-1.4170683425586905,9.944832819581256,-1.1200954105858558,-0.045337848828049136,1765734470
-1.1729101997114588,-1.319196203977415,2.6425103883180947,-1.402300091847309,9.689653768099717,-1.1200954105858558,-0.04348418345913879,1765734470
-1.1729101997114588,-1.319196203977415,2.6425103883180947,-1.402300091847309,9.689653768099717,-1.1200954105858558,-0.04348418345913879,1765734470
